global_iso_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gp,gpp,nu-err,sw-err,nu-ref,sw-ref
   36, 7,1,14284.825910, 9.050E-30, 1.810E-03, 2703.8443,   85,   85,   87,4,5,1179, 850
   36, 7,1,14286.458489, 8.853E-30, 1.757E-03, 2702.2117,   85,   85,   85,4,5,1179, 850
   36, 7,1,14289.281787, 2.832E-28, 3.314E-03, 1898.4477,   29,   29,   31,4,4,1179, 850
   36, 7,1,14291.165835, 2.626E-28, 3.046E-03, 1896.5637,   29,   29,   29,4,4,1179, 850
   36, 7,1,14298.590652, 3.701E-28, 3.371E-03, 1816.0979,   25,   25,   27,4,4,1179, 850
   36, 7,1,14300.494813, 3.388E-28, 3.058E-03, 1814.1937,   25,   25,   25,4,4,1179, 850
   36, 7,1,14301.441967, 2.796E-29, 1.820E-03, 2462.4130,   81,   81,   83,4,5,1179, 850
   36, 7,1,14303.091519, 2.732E-29, 1.764E-03, 2460.7634,   81,   81,   81,4,5,1179, 850
   36, 7,1,14307.362932, 4.482E-28, 3.445E-03, 1745.0806,   21,   21,   23,4,4,1179, 850
   36, 7,1,14309.288487, 4.034E-28, 3.073E-03, 1743.1550,   21,   21,   21,4,4,1179, 850
   36, 7,1,14315.599016, 4.995E-28, 3.553E-03, 1685.4073,   17,   17,   19,4,4,1179, 850
   36, 7,1,14317.513666, 8.168E-29, 1.829E-03, 2232.0828,   77,   77,   79,4,5,1179, 850
   36, 7,1,14317.548145, 4.387E-28, 3.092E-03, 1683.4581,   17,   17,   17,4,4,1179, 850
   36, 7,1,14319.180234, 7.967E-29, 1.770E-03, 2230.4162,   77,   77,   77,4,5,1179, 850
   36, 7,1,14323.299065, 5.057E-28, 3.723E-03, 1637.0878,   13,   13,   15,4,4,1179, 850
   36, 7,1,14325.275950, 4.275E-28, 3.118E-03, 1635.1109,   13,   13,   13,4,4,1179, 850
   36, 7,1,14330.463005, 4.541E-28, 4.039E-03, 1600.1301,    9,    9,   11,4,4,1179, 850
   36, 7,1,14332.477428, 3.592E-28, 3.165E-03, 1598.1157,    9,    9,    9,4,4,1179, 850
   36, 7,1,14333.044606, 2.254E-28, 1.839E-03, 2012.8914,   73,   73,   75,4,5,1179, 850
   36, 7,1,14334.728244, 2.195E-28, 1.776E-03, 2011.2077,   73,   73,   73,4,5,1179, 850
   36, 7,1,14337.090535, 3.430E-28, 4.854E-03, 1574.5401,    5,    5,    7,4,4,1179, 850
   36, 7,1,14339.176167, 2.340E-28, 3.279E-03, 1572.4545,    5,    5,    5,4,4,1179, 850
   37, 7,2,14341.883025, 6.330E-30, 1.862E-03, 1430.8889,   63,   63,   65,4,5,1179, 850
   36, 7,1,14343.181176, 1.838E-28, 1.215E-02, 1560.3221,    1,    1,    3,4,4,1179, 850
   37, 7,2,14343.623197, 6.139E-30, 1.791E-03, 1429.1487,   63,   63,   63,4,5,1179, 850
   36, 7,1,14348.038135, 5.877E-28, 1.849E-03, 1804.8745,   69,   69,   71,4,5,1179, 850
   37, 7,2,14348.363897, 9.342E-30, 1.867E-03, 1344.5520,   61,   61,   63,4,5,1179, 850
   36, 7,1,14349.738903, 5.711E-28, 1.783E-03, 1803.1737,   69,   69,   69,4,5,1179, 850
   37, 7,2,14350.112214, 9.050E-30, 1.794E-03, 1342.8037,   61,   61,   61,4,5,1179, 850
   36, 7,1,14351.308530, 9.198E-29, 1.217E-03, 1560.3221,    5,    5,    3,4,4,1179, 850
   36, 7,1,14353.193646, 2.134E-28, 2.799E-03, 1558.4370,    5,    5,    5,4,4,1179, 850
   37, 7,2,14354.721131, 1.360E-29, 1.873E-03, 1260.8794,   59,   59,   61,4,5,1179, 850
   36, 7,1,14356.052955, 2.576E-28, 2.031E-03, 1574.5401,    9,    9,    7,4,4,1179, 850
   37, 7,2,14356.477614, 1.316E-29, 1.797E-03, 1259.1230,   59,   59,   59,4,5,1179, 850
   36, 7,1,14358.009338, 3.729E-28, 2.913E-03, 1572.5838,    9,    9,    9,4,4,1179, 850
   36, 7,1,14360.256788, 3.792E-28, 2.345E-03, 1600.1301,   13,   13,   11,4,4,1179, 850
   37, 7,2,14360.954994, 1.952E-29, 1.879E-03, 1179.8744,   57,   57,   59,4,5,1179, 850
   36, 7,1,14362.250799, 4.827E-28, 2.957E-03, 1598.1361,   13,   13,   13,4,4,1179, 850
   36, 7,1,14362.497349, 1.446E-27, 1.859E-03, 1608.0661,   65,   65,   67,4,5,1179, 850
   37, 7,2,14362.719668, 1.886E-29, 1.800E-03, 1178.1097,   57,   57,   57,4,5,1179, 850
   36, 7,1,14363.918470, 4.437E-28, 2.512E-03, 1637.0878,   17,   17,   15,4,4,1179, 850
   36, 7,1,14364.215315, 1.402E-27, 1.788E-03, 1606.3482,   65,   65,   65,4,5,1179, 850
   36, 7,1,14365.940363, 5.315E-28, 2.981E-03, 1635.0659,   17,   17,   17,4,4,1179, 850
   36, 7,1,14367.036216, 4.512E-28, 2.617E-03, 1685.4073,   21,   21,   19,4,4,1179, 850
   37, 7,2,14367.065743, 2.762E-29, 1.884E-03, 1101.5400,   55,   55,   57,4,5,1179, 850
   37, 7,2,14368.838633, 2.665E-29, 1.803E-03, 1099.7671,   55,   55,   55,4,5,1179, 850
   36, 7,1,14369.081839, 5.217E-28, 2.997E-03, 1683.3616,   21,   21,   21,4,4,1179, 850
   36, 7,1,14369.608006, 4.127E-28, 2.688E-03, 1745.0806,   25,   25,   23,4,4,1179, 850
   36, 7,1,14371.631593, 3.454E-28, 2.740E-03, 1816.0979,   29,   29,   27,4,4,1179, 850
   36, 7,1,14371.675215, 4.662E-28, 3.007E-03, 1743.0133,   25,   25,   25,4,4,1179, 850
   36, 7,1,14372.105397, 2.640E-29, 2.883E-03, 2479.6468,   53,   53,   51,4,4,1179, 850
   37, 7,2,14373.053620, 3.854E-29, 1.890E-03, 1025.8792,   53,   53,   55,4,5,1179, 850
   36, 7,1,14373.104494, 2.671E-28, 2.779E-03, 1898.4477,   33,   33,   31,4,4,1179, 850
   36, 7,1,14373.431397, 4.768E-29, 2.870E-03, 2340.8740,   49,   49,   47,4,4,1179, 850
   36, 7,1,14373.719139, 3.839E-28, 3.015E-03, 1814.0104,   29,   29,   29,4,4,1179, 850
   36, 7,1,14374.023996, 1.920E-28, 2.809E-03, 1992.1165,   37,   37,   35,4,4,1179, 850
   36, 7,1,14374.190756, 8.092E-29, 2.854E-03, 2213.3478,   45,   45,   43,4,4,1179, 850
   36, 7,1,14374.304856, 2.807E-29, 3.034E-03, 2477.4473,   53,   53,   53,4,4,1179, 850
   36, 7,1,14374.387146, 1.288E-28, 2.833E-03, 2097.0889,   41,   41,   39,4,4,1179, 850
   37, 7,2,14374.834753, 3.712E-29, 1.805E-03, 1024.0981,   53,   53,   53,4,5,1179, 850
   36, 7,1,14375.211592, 2.933E-28, 3.021E-03, 1896.3406,   33,   33,   33,4,4,1179, 850
   36, 7,1,14375.612791, 5.092E-29, 3.033E-03, 2338.6926,   49,   49,   49,4,4,1179, 850
   36, 7,1,14376.150120, 2.089E-28, 3.026E-03, 1989.9904,   37,   37,   37,4,4,1179, 850
   36, 7,1,14376.353941, 8.685E-29, 3.032E-03, 2211.1846,   45,   45,   45,4,4,1179, 850
   36, 7,1,14376.425095, 3.358E-27, 1.871E-03, 1422.4983,   61,   61,   63,5,5,1179, 850
   36, 7,1,14376.531931, 1.391E-28, 3.029E-03, 2094.9441,   41,   41,   41,4,4,1179, 850
   36, 7,1,14378.160342, 3.248E-27, 1.794E-03, 1420.7631,   61,   61,   61,5,5,1179, 850
   37, 7,2,14378.918854, 5.301E-29, 1.897E-03,  952.8950,   51,   51,   53,4,5,1179, 850
   37, 7,2,14380.708263, 5.097E-29, 1.808E-03,  951.1056,   51,   51,   51,4,5,1179, 850
   37, 7,2,14384.661660, 7.187E-29, 1.903E-03,  882.5901,   49,   49,   51,4,5,1179, 850
   37, 7,2,14386.459380, 6.898E-29, 1.811E-03,  880.7923,   49,   49,   49,4,5,1179, 850
   36, 7,1,14389.823978, 7.351E-27, 1.882E-03, 1248.2013,   57,   57,   59,5,5,1179, 850
   37, 7,2,14390.282244, 9.604E-29, 1.910E-03,  814.9672,   47,   47,   49,4,5,1179, 850
   36, 7,1,14391.576604, 7.092E-27, 1.800E-03, 1246.4486,   57,   57,   57,5,5,1179, 850
   37, 7,2,14392.088314, 9.198E-29, 1.814E-03,  813.1611,   47,   47,   47,4,5,1179, 850
   38, 7,3,14393.151700, 1.028E-29, 2.190E-03,  979.0720,  306,  306,  318,4,5,1179, 850
   38, 7,3,14394.936208, 9.873E-30, 2.086E-03,  977.2875,  306,  306,  306,4,5,1179, 850
   37, 7,2,14395.780794, 1.265E-28, 1.918E-03,  750.0289,   45,   45,   47,4,5,1179, 850
   37, 7,2,14397.595258, 1.209E-28, 1.817E-03,  748.2144,   45,   45,   45,4,5,1179, 850
   38, 7,3,14399.065947, 1.406E-29, 2.197E-03,  906.8353,  294,  294,  306,4,5,1179, 850
   38, 7,3,14400.859015, 1.349E-29, 2.090E-03,  905.0422,  294,  294,  294,4,5,1179, 850
   37, 7,2,14401.157488, 1.641E-28, 1.925E-03,  687.7777,   43,   43,   45,4,5,1179, 850
   36, 7,1,14402.696363, 1.517E-26, 1.894E-03, 1085.2033,   53,   53,   55,5,5,1179, 850
   37, 7,2,14402.980397, 1.564E-28, 1.819E-03,  685.9548,   43,   43,   43,4,5,1179, 850
   36, 7,1,14404.466485, 1.458E-26, 1.806E-03, 1083.4332,   53,   53,   53,5,5,1179, 850
   38, 7,3,14404.854043, 1.896E-29, 2.205E-03,  837.3536,  282,  282,  294,4,5,1179, 850
   37, 7,2,14406.412493, 2.097E-28, 1.933E-03,  628.2160,   41,   41,   43,4,5,1179, 850
   38, 7,3,14406.655714, 1.815E-29, 2.093E-03,  835.5520,  282,  282,  282,4,5,1179, 850
   37, 7,2,14408.243903, 1.994E-28, 1.822E-03,  626.3846,   41,   41,   41,4,5,1179, 850
   38, 7,3,14410.516190, 2.519E-29, 2.214E-03,  770.6298,  270,  270,  282,4,5,1179, 850
   37, 7,2,14411.545959, 2.640E-28, 1.942E-03,  571.3460,   39,   39,   41,4,5,1179, 850
   38, 7,3,14412.326510, 2.404E-29, 2.095E-03,  768.8195,  270,  270,  270,4,5,1179, 850
   37, 7,2,14413.385937, 2.503E-28, 1.825E-03,  569.5061,   39,   39,   39,4,5,1179, 850
   36, 7,1,14415.044377, 2.946E-26, 1.907E-03,  933.5309,   49,   49,   51,5,5,1179, 850
   38, 7,3,14416.052576, 3.296E-29, 2.223E-03,  706.6664,  258,  258,  270,4,5,1179, 850
   37, 7,2,14416.558028, 3.273E-28, 1.952E-03,  517.1700,   37,   37,   39,4,5,1179, 850
   36, 7,1,14416.832139, 2.822E-26, 1.811E-03,  931.7431,   49,   49,   49,5,5,1179, 850
   38, 7,3,14417.871599, 3.138E-29, 2.098E-03,  704.8474,  258,  258,  258,4,5,1179, 850
   37, 7,2,14418.406648, 3.094E-28, 1.829E-03,  515.3214,   37,   37,   37,4,5,1179, 850
   37, 7,2,14421.448826, 3.995E-28, 1.962E-03,  465.6900,   35,   35,   37,4,5,1179, 850
   38, 7,3,14421.463376, 4.245E-29, 2.232E-03,  645.4660,  246,  246,  258,4,5,1179, 850
   38, 7,3,14423.291164, 4.032E-29, 2.102E-03,  643.6382,  246,  246,  246,4,5,1179, 850
   37, 7,2,14423.306176, 3.762E-28, 1.831E-03,  463.8327,   35,   35,   35,4,5,1179, 850
   37, 7,2,14426.218468, 4.799E-28, 1.973E-03,  416.9080,   33,   33,   35,4,5,1179, 850
   38, 7,3,14426.748751, 5.385E-29, 2.242E-03,  587.0309,  234,  234,  246,4,5,1179, 850
   36, 7,1,14426.869914, 5.383E-26, 1.922E-03,  793.2087,   45,   45,   47,5,5,1179, 850
   37, 7,2,14428.084653, 4.502E-28, 1.835E-03,  415.0418,   33,   33,   33,4,5,1179, 850
   38, 7,3,14428.585373, 5.100E-29, 2.105E-03,  585.1943,  234,  234,  234,4,5,1179, 850
   36, 7,1,14428.675496, 5.135E-26, 1.817E-03,  791.4031,   45,   45,   45,5,5,1179, 850
   37, 7,2,14430.867056, 5.672E-28, 1.986E-03,  370.8258,   31,   31,   33,4,5,1179, 850
   38, 7,3,14431.908850, 6.724E-29, 2.253E-03,  531.3635,  222,  222,  234,4,5,1179, 850
   37, 7,2,14432.742200, 5.297E-28, 1.838E-03,  368.9507,   31,   31,   31,4,5,1179, 850
   38, 7,3,14433.754387, 6.348E-29, 2.108E-03,  529.5180,  222,  222,  222,4,5,1179, 850
   37, 7,2,14435.394682, 6.594E-28, 2.000E-03,  327.4452,   29,   29,   31,4,5,1179, 850
   38, 7,3,14436.943808, 8.263E-29, 2.265E-03,  478.4660,  210,  210,  222,4,5,1179, 850
   37, 7,2,14437.278932, 6.127E-28, 1.842E-03,  325.5610,   29,   29,   29,4,5,1179, 850
   36, 7,1,14438.174633, 9.215E-26, 1.938E-03,  664.2595,   41,   41,   43,5,7,1179,1183
   38, 7,3,14438.798354, 7.773E-29, 2.112E-03,  476.6115,  210,  210,  210,4,5,1179, 850
   37, 7,2,14439.801421, 7.535E-28, 2.015E-03,  286.7679,   27,   27,   29,4,5,1179, 850
   36, 7,1,14439.998267, 8.650E-26, 1.823E-03,  662.4359,   41,   41,   41,5,7,1179,1183
   37, 7,2,14441.694958, 6.962E-28, 1.846E-03,  284.8744,   27,   27,   27,4,5,1179, 850
   38, 7,3,14441.853745, 9.991E-29, 2.278E-03,  428.3404,  198,  198,  210,4,5,1179, 850
   38, 7,3,14443.717412, 9.362E-29, 2.116E-03,  426.4768,  198,  198,  198,4,5,1179, 850
   37, 7,2,14444.087341, 8.461E-28, 2.033E-03,  248.7954,   25,   25,   27,4,5,1179, 850
   37, 7,2,14445.990389, 7.766E-28, 1.850E-03,  246.8923,   25,   25,   25,4,5,1179, 850
   38, 7,3,14446.638771, 1.188E-28, 2.292E-03,  380.9887,  186,  186,  198,4,5,1179, 850
   37, 7,2,14448.252494, 9.329E-28, 2.054E-03,  213.5291,   23,   23,   25,4,5,1179, 850
   38, 7,3,14448.511691, 1.108E-28, 2.119E-03,  379.1158,  186,  186,  186,4,5,1179, 850
   36, 7,1,14448.959969, 1.457E-25, 1.957E-03,  546.7042,   37,   37,   39,5,7,1179,1183
   37, 7,2,14450.165334, 8.497E-28, 1.854E-03,  211.6163,   23,   23,   23,4,5,1179, 850
   36, 7,1,14450.801955, 1.378E-25, 1.829E-03,  544.8622,   37,   37,   37,5,7,1179,1183
   38, 7,3,14451.298980, 1.389E-28, 2.308E-03,  336.4128,  174,  174,  186,4,5,1179, 850
   37, 7,2,14452.296921, 1.009E-27, 2.078E-03,  180.9705,   21,   21,   23,4,5,1179, 850
   38, 7,3,14453.181313, 1.289E-28, 2.123E-03,  334.5305,  174,  174,  174,4,5,1179, 850
   37, 7,2,14454.219913, 9.108E-28, 1.859E-03,  179.0475,   21,   21,   21,4,5,1179, 850
   38, 7,3,14455.834457, 1.596E-28, 2.326E-03,  294.6144,  162,  162,  174,4,5,1179, 850
   37, 7,2,14456.220651, 1.070E-27, 2.108E-03,  151.1207,   19,   19,   21,4,5,1179, 850
   38, 7,3,14457.726394, 1.473E-28, 2.128E-03,  292.7225,  162,  162,  162,4,5,1179, 850
   37, 7,2,14458.154270, 9.552E-28, 1.865E-03,  149.1871,   19,   19,   19,4,5,1179, 850
   36, 7,1,14459.227126, 2.199E-25, 1.978E-03,  440.5618,   33,   33,   35,5,7,1179,1183
   37, 7,2,14460.023701, 1.110E-27, 2.143E-03,  123.9809,   17,   17,   19,4,5,1179, 850
   38, 7,3,14460.245268, 1.802E-28, 2.348E-03,  255.5952,  150,  150,  162,4,5,1179, 850
   36, 7,1,14461.087873, 2.054E-25, 1.835E-03,  438.7010,   33,   33,   33,5,7,1179,1183
   37, 7,2,14461.968587, 9.782E-28, 1.872E-03,  122.0360,   17,   17,   17,4,5,1179, 850
   38, 7,3,14462.147051, 1.651E-28, 2.132E-03,  253.6934,  150,  150,  150,4,5,1179, 850
   37, 7,2,14463.706076, 1.125E-27, 2.187E-03,   99.5521,   15,   15,   17,4,5,1179, 850
   38, 7,3,14464.531472, 1.995E-28, 2.370E-03,  219.3566,  138,  138,  150,4,5,1179, 850
   37, 7,2,14465.663124, 9.756E-28, 1.880E-03,   97.5950,   15,   15,   15,4,5,1179, 850
   38, 7,3,14466.443401, 1.815E-28, 2.137E-03,  217.4447,  138,  138,  138,4,5,1179, 850
   37, 7,2,14467.267767, 1.112E-27, 2.246E-03,   77.8353,   13,   13,   15,4,5,1179, 850
   38, 7,3,14468.693112, 2.167E-28, 2.398E-03,  185.9002,  126,  126,  138,4,5,1179, 850
   36, 7,1,14468.977085, 3.080E-25, 2.005E-03,  345.8495,   29,   29,   31,5,7,1179,1183
   37, 7,2,14469.238288, 9.443E-28, 1.890E-03,   75.8648,   13,   13,   13,4,5,1179, 850
   38, 7,3,14470.615574, 1.953E-28, 2.142E-03,  183.9777,  126,  126,  126,4,5,1179, 850
   37, 7,2,14470.708756, 1.067E-27, 2.323E-03,   58.8313,   11,   11,   13,4,5,1179, 850
   36, 7,1,14470.857166, 2.858E-25, 1.842E-03,  343.9694,   29,   29,   29,5,7,1179,1183
   37, 7,2,14472.694776, 8.820E-28, 1.903E-03,   56.8452,   11,   11,   11,4,5,1179, 850
   38, 7,3,14472.730219, 2.307E-28, 2.432E-03,  155.2271,  114,  114,  126,4,5,1179, 850
   37, 7,2,14474.029011, 9.903E-28, 2.436E-03,   42.5407,    9,    9,   11,4,5,1179, 850
   38, 7,3,14474.663721, 2.057E-28, 2.149E-03,  153.2936,  114,  114,  114,4,5,1179, 850
   37, 7,2,14476.033915, 7.884E-28, 1.921E-03,   40.5358,    9,    9,    9,4,5,1179, 850
   38, 7,3,14476.642809, 2.403E-28, 2.474E-03,  127.3387,  102,  102,  114,4,5,1179, 850
   37, 7,2,14477.228488, 8.817E-28, 2.612E-03,   28.9644,    7,    7,    9,4,5,1179, 850
   36, 7,1,14478.210605, 4.031E-25, 2.039E-03,  262.5827,   25,   25,   27,5,7,1179,1183
   38, 7,3,14478.588039, 2.114E-28, 2.157E-03,  125.3935,  102,  102,  102,4,5,1179, 850
   37, 7,2,14479.258596, 6.645E-28, 1.949E-03,   26.9343,    7,    7,    7,4,5,1179, 850
   36, 7,1,14480.110860, 3.681E-25, 1.849E-03,  260.6824,   25,   25,   25,5,7,1179,1183
   37, 7,2,14480.307131, 7.438E-28, 2.927E-03,   18.1026,    5,    5,    7,4,5,1179, 850
   38, 7,3,14480.430889, 2.444E-28, 2.526E-03,  102.2361,   90,   90,  102,4,5,1179, 850
   37, 7,2,14482.376509, 5.133E-28, 2.000E-03,   16.0333,    5,    5,    5,4,5,1179, 850
   38, 7,3,14482.388807, 2.114E-28, 2.164E-03,  100.2782,   90,   90,   90,4,5,1179, 850
   37, 7,2,14483.264874, 5.805E-28, 3.661E-03,    9.9560,    3,    3,    5,4,5,1179, 850
   38, 7,3,14484.094450, 2.421E-28, 2.591E-03,   79.9201,   78,   78,   90,4,5,1179, 850
   37, 7,2,14485.417259, 3.402E-28, 2.124E-03,    7.8036,    3,    3,    3,4,5,1179, 850
   38, 7,3,14486.066461, 2.050E-28, 2.174E-03,   77.9481,   78,   78,   78,4,5,1179, 850
   37, 7,2,14486.101611, 3.974E-28, 7.326E-03,    4.5247,    1,    1,    3,4,5,1179, 318
   36, 7,1,14486.928222, 4.871E-25, 2.085E-03,  190.7748,   21,   21,   23,5,7,1179,1183
   38, 7,3,14487.633472, 2.331E-28, 2.683E-03,   60.3917,   66,   66,   78,4,5,1179, 850
   36, 7,1,14488.849968, 4.376E-25, 1.858E-03,  188.8531,   21,   21,   21,5,7,1179,1183
   38, 7,3,14489.621749, 1.920E-28, 2.189E-03,   58.4034,   66,   66,   66,4,5,1179, 850
   38, 7,3,14491.047922, 2.167E-28, 2.811E-03,   43.6517,   54,   54,   66,4,5,1179, 850
   38, 7,3,14493.056095, 1.719E-28, 2.209E-03,   41.6435,   54,   54,   54,4,5,1179, 850
   37, 7,2,14493.220861, 2.314E-28, 1.392E-03,    0.0000,    3,    3,    3,4,5,1179, 850
   37, 7,2,14493.885062, 1.988E-28, 7.337E-04,    4.5247,    5,    5,    3,4,5,1179, 850
   38, 7,3,14494.337754, 1.934E-28, 3.016E-03,   29.7006,   42,   42,   54,4,5,1179, 850
   36, 7,1,14495.130254, 5.411E-25, 2.150E-03,  130.4375,   17,   17,   19,5,7,1179,1183
   37, 7,2,14495.777106, 4.551E-28, 1.665E-03,    2.6327,    5,    5,    5,4,5,1179, 850
   37, 7,2,14496.236865, 3.873E-28, 1.049E-03,    9.9560,    7,    7,    5,4,5,1179, 850
   38, 7,3,14496.372603, 1.449E-28, 2.238E-03,   27.6658,   42,   42,   42,4,5,1179, 850
   36, 7,1,14497.075729, 4.765E-25, 1.869E-03,  128.4920,   17,   17,   17,5,7,1179,1183
   38, 7,3,14497.502909, 1.634E-28, 3.380E-03,   18.5392,   30,   30,   42,4,5,1179, 850
   37, 7,2,14498.168200, 6.392E-28, 1.715E-03,    8.0247,    7,    7,    7,4,5,1179, 850
   37, 7,2,14498.467110, 5.585E-28, 1.224E-03,   18.1026,    9,    9,    7,4,5,1179, 850
   38, 7,3,14499.579532, 1.119E-28, 2.292E-03,   16.4625,   30,   30,   30,4,5,1179, 850
   37, 7,2,14500.423678, 8.027E-28, 1.743E-03,   16.1461,    9,    9,    9,4,5,1179, 850
   38, 7,3,14500.543315, 1.276E-28, 4.226E-03,   10.1677,   18,   18,   30,4,5,1179, 850
   37, 7,2,14500.575645, 7.065E-28, 1.336E-03,   28.9644,   11,   11,    9,4,5,1179, 850
   37, 7,2,14502.551133, 9.400E-28, 1.761E-03,   26.9889,   11,   11,   11,4,5,1179, 850
   37, 7,2,14502.562306, 8.269E-28, 1.414E-03,   42.5407,   13,   13,   11,4,5,1179, 850
   38, 7,3,14502.708738, 7.392E-29, 2.423E-03,    8.0022,   18,   18,   18,4,5,1179, 850
   36, 7,1,14502.816799, 5.521E-25, 2.253E-03,   81.5805,   13,   13,   15,5,7,1179,1183
   38, 7,3,14503.458876, 5.828E-29, 5.638E-03,    4.5865,    6,    6,   18,4,5,1179, 318
   37, 7,2,14504.426917, 9.168E-28, 1.471E-03,   58.8313,   15,   15,   13,4,5,1179, 850
   37, 7,2,14504.553337, 1.047E-27, 1.773E-03,   40.5497,   13,   13,   13,4,5,1179, 850
   36, 7,1,14504.790305, 4.679E-25, 1.884E-03,   79.6070,   13,   13,   13,5,7,1179,1183
   37, 7,2,14506.169292, 9.753E-28, 1.514E-03,   77.8353,   17,   17,   15,4,5,1179, 850
   37, 7,2,14506.431472, 1.122E-27, 1.783E-03,   56.8267,   15,   15,   15,4,5,1179, 850
   37, 7,2,14507.789230, 1.003E-27, 1.549E-03,   99.5521,   19,   19,   17,4,5,1179, 850
   37, 7,2,14508.186068, 1.164E-27, 1.790E-03,   75.8185,   17,   17,   17,4,5,1179, 850
   37, 7,2,14509.202508, 6.209E-30, 1.758E-03, 1430.8889,   67,   67,   65,4,5,1179, 850
   37, 7,2,14509.286519, 1.002E-27, 1.577E-03,  123.9809,   21,   21,   19,4,5,1179, 850
   37, 7,2,14509.817338, 1.174E-27, 1.796E-03,   97.5240,   19,   19,   19,4,5,1179, 850
   36, 7,1,14509.987738, 4.985E-25, 2.444E-03,   44.2117,    9,    9,   11,5,7,1179,1183
   37, 7,2,14510.612948, 9.153E-30, 1.756E-03, 1344.5520,   65,   65,   63,4,5,1179, 850
   37, 7,2,14510.660937, 9.761E-28, 1.601E-03,  151.1207,   23,   23,   21,4,5,1179, 850
   38, 7,3,14510.710977, 5.191E-29, 1.639E-03,    0.0000,   18,   18,   18,4,5,1179, 850
   37, 7,2,14511.325327, 1.155E-27, 1.800E-03,  121.9421,   21,   21,   21,4,5,1179, 850
   37, 7,2,14511.444065, 6.527E-30, 1.828E-03, 1428.6473,   67,   67,   67,4,5,1179, 850
   38, 7,3,14511.455586, 4.374E-29, 8.472E-04,    4.5865,   30,   30,   18,4,5,1179, 850
   37, 7,2,14511.892439, 1.330E-29, 1.753E-03, 1260.8794,   63,   63,   61,4,5,1179, 850
   37, 7,2,14511.912245, 9.288E-28, 1.620E-03,  180.9705,   25,   25,   23,4,5,1179, 850
   36, 7,1,14511.999332, 3.934E-25, 1.910E-03,   42.2001,    9,    9,    9,5,7,1179,1183
   37, 7,2,14512.709976, 1.111E-27, 1.804E-03,  149.0716,   23,   23,   23,4,5,1179, 850
   37, 7,2,14512.846154, 9.632E-30, 1.828E-03, 1342.3188,   65,   65,   65,4,5,1179, 850
   37, 7,2,14513.040197, 8.650E-28, 1.637E-03,  213.5291,   27,   27,   25,4,5,1179, 850
   37, 7,2,14513.041483, 1.907E-29, 1.751E-03, 1179.8744,   61,   61,   59,4,5,1179, 850
   38, 7,3,14513.340238, 1.010E-28, 1.939E-03,    2.7018,   30,   30,   30,4,5,1179, 850
   38, 7,3,14513.870737, 8.514E-29, 1.211E-03,   10.1677,   42,   42,   30,4,5,1179, 850
   37, 7,2,14513.971164, 1.047E-27, 1.809E-03,  178.9115,   25,   25,   25,4,5,1179, 850
   37, 7,2,14514.044532, 7.895E-28, 1.652E-03,  248.7954,   29,   29,   27,4,5,1179, 850
   37, 7,2,14514.060571, 2.694E-29, 1.748E-03, 1101.5400,   59,   59,   57,4,5,1179, 850
   37, 7,2,14514.117285, 1.402E-29, 1.829E-03, 1258.6546,   63,   63,   63,4,5,1179, 850
   37, 7,2,14514.924977, 7.070E-28, 1.664E-03,  286.7679,   31,   31,   29,4,5,1179, 850
   37, 7,2,14514.950177, 3.753E-29, 1.745E-03, 1025.8792,   57,   57,   55,4,5,1179, 850
   37, 7,2,14515.108721, 9.663E-28, 1.811E-03,  211.4606,   27,   27,   27,4,5,1179, 850
   37, 7,2,14515.257958, 2.012E-29, 1.829E-03, 1177.6579,   61,   61,   61,4,5,1179, 850
   37, 7,2,14515.681247, 6.216E-28, 1.675E-03,  327.4452,   33,   33,   31,4,5,1179, 850
   37, 7,2,14515.710764, 5.153E-29, 1.742E-03,  952.8950,   55,   55,   53,4,5,1179, 850
   38, 7,3,14515.797185, 1.414E-28, 1.992E-03,    8.2412,   42,   42,   42,4,5,1179, 850
   37, 7,2,14516.122445, 8.755E-28, 1.814E-03,  246.7175,   29,   29,   29,4,5,1179, 850
   38, 7,3,14516.160444, 1.226E-28, 1.413E-03,   18.5392,   54,   54,   42,4,5,1179, 850
   37, 7,2,14516.268659, 2.847E-29, 1.828E-03, 1099.3319,   59,   59,   59,4,5,1179, 850
   37, 7,2,14516.313045, 5.370E-28, 1.685E-03,  370.8258,   35,   35,   33,4,5,1179, 850
   37, 7,2,14516.342781, 6.974E-29, 1.739E-03,  882.5901,   53,   53,   51,4,5,1179, 850
   36, 7,1,14516.642735, 3.768E-25, 2.936E-03,   18.3372,    5,    5,    7,5,7,1179,1183
   37, 7,2,14516.820062, 4.561E-28, 1.694E-03,  416.9080,   37,   37,   35,4,5,1179, 850
   37, 7,2,14516.846664, 9.301E-29, 1.735E-03,  814.9672,   51,   51,   49,4,5,1179, 850
   37, 7,2,14517.012106, 7.791E-28, 1.816E-03,  284.6808,   31,   31,   31,4,5,1179, 850
   37, 7,2,14517.149863, 3.972E-29, 1.828E-03, 1023.6795,   57,   57,   57,4,5,1179, 850
   37, 7,2,14517.201975, 3.810E-28, 1.702E-03,  465.6900,   39,   39,   37,4,5,1179, 850
   37, 7,2,14517.222838, 1.222E-28, 1.730E-03,  750.0289,   49,   49,   47,4,5,1179, 850
